External ID,Launch Season,Display Name,Base Color,Marketing Color,Product Type,UPC Code,Style Name,MSRP,WHLS,Style Number
SPCH126S25AZZ,Spring 2026,Guitar Repair Hat - Red,Red,Red,Headwear,840380378180,Guitar Repair Hat,32,16.0,SPCH126S25
SPCH126S25BZZ,Spring 2026,Guitar Repair Hat - Yellow,Yellow,Yellow,Headwear,840380378197,Guitar Repair Hat,32,16.0,SPCH126S25
SPCH126S26AZZ,Spring 2026,Howdy Stranger Hat - White,White,White,Headwear,840380378210,Howdy Stranger Hat,32,16.0,SPCH126S26
SPCH126S27AZZ,Spring 2026,Snake Luck Hat - Brown,Brown,Brown,Headwear,840380378234,Snake Luck Hat,32,16.0,SPCH126S27
SPCH126S28AZZ,Spring 2026,Monanatana Hat - Black,Black,Black,Headwear,840380378241,Monanatana Hat,32,16.0,SPCH126S28
SPCH126S28BZZ,Spring 2026,Monanatana Hat - White,White,White,Headwear,840380378258,Monanatana Hat,32,16.0,SPCH126S28
SPCH126S29AZZ,Spring 2026,Pick Your Poison Hat - Tan,Tan,Tan,Headwear,840380378265,Pick Your Poison Hat,32,16.0,SPCH126S29
SPCH126S30AZZ,Spring 2026,Ranch Supplies Hat - Mossy Oak Bottomland,Green,Mossy Oak Bottomland,Headwear,840380378272,Ranch Supplies Hat,35,17.5,SPCH126S30
SPCH126S30BZZ,Spring 2026,Ranch Supplies Hat - Cream/Navy,Cream,Cream/Navy,Headwear,840380378289,Ranch Supplies Hat,32,16.0,SPCH126S30
SPCH126S34AZZ,Spring 2026,Real Western Hat - Black,Black,Black,Headwear,840380378296,Real Western Hat,32,16.0,SPCH126S34
SPCH126S34BZZ,Spring 2026,Real Western Hat - Cream,White,Cream,Headwear,840380378302,Real Western Hat,32,16.0,SPCH126S34
SPCH126S35AZZ,Spring 2026,Desert Mark Hat - Cream/Teal,Cream,Cream/Teal,Headwear,840380378319,Desert Mark Hat,32,16.0,SPCH126S35
SPCH126S36AZZ,Spring 2026,Sendero Automotive Hat - Blue,Blue,Blue,Headwear,840380378326,Sendero Automotive Hat,32,16.0,SPCH126S36
SPCH126S36BZZ,Spring 2026,Sendero Automotive Hat - Green,Green,Green,Headwear,840380378333,Sendero Automotive Hat,32,16.0,SPCH126S36
SPCH126S37AZZ,Spring 2026,Triple Threat Hat - Cream,White,Cream,Headwear,840380378395,Triple Threat Hat,32,16.0,SPCH126S37
SPCH126S37BZZ,Spring 2026,Triple Threat Hat - Tan,Tan,Tan,Headwear,840380378401,Triple Threat Hat,32,16.0,SPCH126S37
SPCH126S38AZZ,Spring 2026,Sendero Swangas Hat - Black,Black,Black,Headwear,840380378425,Sendero Swangas Hat,32,16.0,SPCH126S38
SPCK125S11BKS,Spring 2026,The Raquel Skirt - Tuscon Stripe - Faded Teal - 0 Standard,Cream,Tuscon Stripe - Faded Teal,Apparel,840380374861,The Raquel Skirt,69,34.5,SPCK125S11
SPCK125S11BMS,Spring 2026,The Raquel Skirt - Tuscon Stripe - Faded Teal - 2 Standard,Cream,Tuscon Stripe - Faded Teal,Apparel,840380374878,The Raquel Skirt,69,34.5,SPCK125S11
SPCK125S11BNS,Spring 2026,The Raquel Skirt - Tuscon Stripe - Faded Teal - 4 Standard,Cream,Tuscon Stripe - Faded Teal,Apparel,840380374885,The Raquel Skirt,69,34.5,SPCK125S11
SPCK125S11BPS,Spring 2026,The Raquel Skirt - Tuscon Stripe - Faded Teal - 6 Standard,Cream,Tuscon Stripe - Faded Teal,Apparel,840380374892,The Raquel Skirt,69,34.5,SPCK125S11
SPCK125S11BQS,Spring 2026,The Raquel Skirt - Tuscon Stripe - Faded Teal - 8 Standard,Cream,Tuscon Stripe - Faded Teal,Apparel,840380374908,The Raquel Skirt,69,34.5,SPCK125S11
SPCK125S11BRS,Spring 2026,The Raquel Skirt - Tuscon Stripe - Faded Teal - 10 Standard,Cream,Tuscon Stripe - Faded Teal,Apparel,840380374915,The Raquel Skirt,69,34.5,SPCK125S11
SPCK126S11A1X,Spring 2026,Prairie Skirt - Dustbloom - Antique White - X-Small,White,Dustbloom - Antique White,Apparel,840380380046,Prairie Skirt,119,59.5,SPCK126S11
SPCK126S11A2X,Spring 2026,Prairie Skirt - Dustbloom - Antique White - Small,White,Dustbloom - Antique White,Apparel,840380380053,Prairie Skirt,119,59.5,SPCK126S11
SPCK126S11A3X,Spring 2026,Prairie Skirt - Dustbloom - Antique White - Medium,White,Dustbloom - Antique White,Apparel,840380380060,Prairie Skirt,119,59.5,SPCK126S11
SPCK126S11A4X,Spring 2026,Prairie Skirt - Dustbloom - Antique White - Large,White,Dustbloom - Antique White,Apparel,840380380077,Prairie Skirt,119,59.5,SPCK126S11
SPCK126S11A5X,Spring 2026,Prairie Skirt - Dustbloom - Antique White - X-Large,White,Dustbloom - Antique White,Apparel,840380380084,Prairie Skirt,119,59.5,SPCK126S11
SPCK126S11A6X,Spring 2026,Prairie Skirt - Dustbloom - Antique White - XX-Large,White,Dustbloom - Antique White,Apparel,840380380091,Prairie Skirt,119,59.5,SPCK126S11
SPCM226S11A1X,Spring 2026,The Solaya Performance Short - Saddlebrush Brown - X-Small,Brown,Saddlebrush Brown,Apparel,840380380107,The Solaya Performance Short,75,37.5,SPCM226S11
SPCM226S11A2X,Spring 2026,The Solaya Performance Short - Saddlebrush Brown - Small,Brown,Saddlebrush Brown,Apparel,840380380114,The Solaya Performance Short,75,37.5,SPCM226S11
SPCM226S11A3X,Spring 2026,The Solaya Performance Short - Saddlebrush Brown - Medium,Brown,Saddlebrush Brown,Apparel,840380380121,The Solaya Performance Short,75,37.5,SPCM226S11
SPCM226S11A4X,Spring 2026,The Solaya Performance Short - Saddlebrush Brown - Large,Brown,Saddlebrush Brown,Apparel,840380380138,The Solaya Performance Short,75,37.5,SPCM226S11
SPCM226S11A5X,Spring 2026,The Solaya Performance Short - Saddlebrush Brown - X-Large,Brown,Saddlebrush Brown,Apparel,840380380145,The Solaya Performance Short,75,37.5,SPCM226S11
SPCM226S11A6X,Spring 2026,The Solaya Performance Short - Saddlebrush Brown - XX-Large,Brown,Saddlebrush Brown,Apparel,840380380152,The Solaya Performance Short,75,37.5,SPCM226S11
SPCM226S11B1X,Spring 2026,The Solaya Performance Short - Will Tree Camo - X-Small,Green,Will Tree Camo,Apparel,840380380169,The Solaya Performance Short,79,39.5,SPCM226S11
SPCM226S11B2X,Spring 2026,The Solaya Performance Short - Will Tree Camo - Small,Green,Will Tree Camo,Apparel,840380380176,The Solaya Performance Short,79,39.5,SPCM226S11
SPCM226S11B3X,Spring 2026,The Solaya Performance Short - Will Tree Camo - Medium,Green,Will Tree Camo,Apparel,840380380183,The Solaya Performance Short,79,39.5,SPCM226S11
SPCM226S11B4X,Spring 2026,The Solaya Performance Short - Will Tree Camo - Large,Green,Will Tree Camo,Apparel,840380380190,The Solaya Performance Short,79,39.5,SPCM226S11
SPCM226S11B5X,Spring 2026,The Solaya Performance Short - Will Tree Camo - X-Large,Green,Will Tree Camo,Apparel,840380380206,The Solaya Performance Short,79,39.5,SPCM226S11
SPCM226S11B6X,Spring 2026,The Solaya Performance Short - Will Tree Camo - XX-Large,Green,Will Tree Camo,Apparel,840380380213,The Solaya Performance Short,79,39.5,SPCM226S11
SPCM226S12AAS,Spring 2026,Junia Low Waist Denim Short - Sun Fade Blue - 24,Blue,Sun Fade Blue,Apparel,840380380220,Junia Low Waist Denim Short,79,39.5,SPCM226S12
SPCM226S12ABS,Spring 2026,Junia Low Waist Denim Short - Sun Fade Blue - 25,Blue,Sun Fade Blue,Apparel,840380380237,Junia Low Waist Denim Short,79,39.5,SPCM226S12
SPCM226S12ACS,Spring 2026,Junia Low Waist Denim Short - Sun Fade Blue - 26,Blue,Sun Fade Blue,Apparel,840380380244,Junia Low Waist Denim Short,79,39.5,SPCM226S12
SPCM226S12ADS,Spring 2026,Junia Low Waist Denim Short - Sun Fade Blue - 27,Blue,Sun Fade Blue,Apparel,840380380251,Junia Low Waist Denim Short,79,39.5,SPCM226S12
SPCM226S12AES,Spring 2026,Junia Low Waist Denim Short - Sun Fade Blue - 28,Blue,Sun Fade Blue,Apparel,840380380268,Junia Low Waist Denim Short,79,39.5,SPCM226S12
SPCM226S12AFS,Spring 2026,Junia Low Waist Denim Short - Sun Fade Blue - 29,Blue,Sun Fade Blue,Apparel,840380380275,Junia Low Waist Denim Short,79,39.5,SPCM226S12
SPCM226S12AGS,Spring 2026,Junia Low Waist Denim Short - Sun Fade Blue - 30,Blue,Sun Fade Blue,Apparel,840380380282,Junia Low Waist Denim Short,79,39.5,SPCM226S12
SPCM226S12AHS,Spring 2026,Junia Low Waist Denim Short - Sun Fade Blue - 31,Blue,Sun Fade Blue,Apparel,840380380299,Junia Low Waist Denim Short,79,39.5,SPCM226S12
SPCM226S12AJS,Spring 2026,Junia Low Waist Denim Short - Sun Fade Blue - 32,Blue,Sun Fade Blue,Apparel,840380380305,Junia Low Waist Denim Short,79,39.5,SPCM226S12
SPCM226S12AKS,Spring 2026,Junia Low Waist Denim Short - Sun Fade Blue - 33,Blue,Sun Fade Blue,Apparel,840380380312,Junia Low Waist Denim Short,79,39.5,SPCM226S12
SPCM226S12ALS,Spring 2026,Junia Low Waist Denim Short - Sun Fade Blue - 34,Blue,Sun Fade Blue,Apparel,840380380329,Junia Low Waist Denim Short,79,39.5,SPCM226S12
SPCP124F11C1X,Spring 2026,Ocotillo Trek Pant - Khaki - X-Small,Tan,Khaki,Apparel,840380377480,Ocotillo Trek Pant,119,59.5,SPCP124F11
SPCP124F11C2X,Spring 2026,Ocotillo Trek Pant - Khaki - Small,Tan,Khaki,Apparel,840380377497,Ocotillo Trek Pant,119,59.5,SPCP124F11
SPCP124F11C3X,Spring 2026,Ocotillo Trek Pant - Khaki - Medium,Tan,Khaki,Apparel,840380377503,Ocotillo Trek Pant,119,59.5,SPCP124F11
SPCP124F11C4X,Spring 2026,Ocotillo Trek Pant - Khaki - Large,Tan,Khaki,Apparel,840380377510,Ocotillo Trek Pant,119,59.5,SPCP124F11
SPCP124F11C5X,Spring 2026,Ocotillo Trek Pant - Khaki - X-Large,Tan,Khaki,Apparel,840380377527,Ocotillo Trek Pant,119,59.5,SPCP124F11
SPCP124F11C6X,Spring 2026,Ocotillo Trek Pant - Khaki - XX-Large,Tan,Khaki,Apparel,840380377534,Ocotillo Trek Pant,119,59.5,SPCP124F11
SPCP124F11C7X,Spring 2026,Ocotillo Trek Pant - Khaki - XXX-Large,Tan,Khaki,Apparel,840380377541,Ocotillo Trek Pant,119,59.5,SPCP124F11
SPCP124F11D1X,Spring 2026,Ocotillo Trek Pant - Gray - X-Small,Gray,Gray,Apparel,840380377558,Ocotillo Trek Pant,119,59.5,SPCP124F11
SPCP124F11D2X,Spring 2026,Ocotillo Trek Pant - Gray - Small,Gray,Gray,Apparel,840380377565,Ocotillo Trek Pant,119,59.5,SPCP124F11
SPCP124F11D3X,Spring 2026,Ocotillo Trek Pant - Gray - Medium,Gray,Gray,Apparel,840380377572,Ocotillo Trek Pant,119,59.5,SPCP124F11
SPCP124F11D4X,Spring 2026,Ocotillo Trek Pant - Gray - Large,Gray,Gray,Apparel,840380377589,Ocotillo Trek Pant,119,59.5,SPCP124F11
SPCP124F11D5X,Spring 2026,Ocotillo Trek Pant - Gray - X-Large,Gray,Gray,Apparel,840380377596,Ocotillo Trek Pant,119,59.5,SPCP124F11
SPCP124F11D6X,Spring 2026,Ocotillo Trek Pant - Gray - XX-Large,Gray,Gray,Apparel,840380377602,Ocotillo Trek Pant,119,59.5,SPCP124F11
SPCP124F11D7X,Spring 2026,Ocotillo Trek Pant - Gray - XXX-Large,Gray,Gray,Apparel,840380377619,Ocotillo Trek Pant,119,59.5,SPCP124F11
SPCP126S11AGS,Spring 2026,The Everett Western Trouser - Oakroom - 30,Brown,Oakroom,Apparel,840380380510,The Everett Western Trouser,129,64.5,SPCP126S11
SPCP126S11AJS,Spring 2026,The Everett Western Trouser - Oakroom - 32,Brown,Oakroom,Apparel,840380380527,The Everett Western Trouser,129,64.5,SPCP126S11
SPCP126S11AKS,Spring 2026,The Everett Western Trouser - Oakroom - 33,Brown,Oakroom,Apparel,840380380534,The Everett Western Trouser,129,64.5,SPCP126S11
SPCP126S11ALS,Spring 2026,The Everett Western Trouser - Oakroom - 34,Brown,Oakroom,Apparel,840380380541,The Everett Western Trouser,129,64.5,SPCP126S11
SPCP126S11ANS,Spring 2026,The Everett Western Trouser - Oakroom - 36,Brown,Oakroom,Apparel,840380380558,The Everett Western Trouser,129,64.5,SPCP126S11
SPCP126S11AQS,Spring 2026,The Everett Western Trouser - Oakroom - 38,Brown,Oakroom,Apparel,840380380565,The Everett Western Trouser,129,64.5,SPCP126S11
SPCP126S11ASS,Spring 2026,The Everett Western Trouser - Oakroom - 40,Brown,Oakroom,Apparel,840380380572,The Everett Western Trouser,129,64.5,SPCP126S11
SPCQ124F15A2X,Fall 2024,Rancho Waxed Jacket - Moenkopi Brown - Small,Black/Brown,Moenkopi Brown,Apparel,840380317684,Rancho Waxed Jacket,165,82.5,SPCQ124F15
SPCQ124F15A3X,Fall 2024,Rancho Waxed Jacket - Moenkopi Brown - Medium,Black/Brown,Moenkopi Brown,Apparel,840380317691,Rancho Waxed Jacket,165,82.5,SPCQ124F15
SPCQ124F15A4X,Fall 2024,Rancho Waxed Jacket - Moenkopi Brown - Large,Black/Brown,Moenkopi Brown,Apparel,840380317707,Rancho Waxed Jacket,165,82.5,SPCQ124F15
SPCQ124F15A5X,Fall 2024,Rancho Waxed Jacket - Moenkopi Brown - X-Large,Black/Brown,Moenkopi Brown,Apparel,840380317714,Rancho Waxed Jacket,165,82.5,SPCQ124F15
SPCQ124F15A6X,Fall 2024,Rancho Waxed Jacket - Moenkopi Brown - XX-Large,Black/Brown,Moenkopi Brown,Apparel,840380317721,Rancho Waxed Jacket,165,82.5,SPCQ124F15
SPCQ124F15A7X,Fall 2024,Rancho Waxed Jacket - Moenkopi Brown - XXX-Large,Black/Brown,Moenkopi Brown,Apparel,840380317738,Rancho Waxed Jacket,165,82.5,SPCQ124F15
SPCQ126S11A2X,Spring 2026,The Everett Western Blazer The Everett Western Blazer - Oakroom - Small,Brown,Oakroom,Apparel,840380379095,The Everett Western Blazer,159,79.5,SPCQ126S11
SPCQ126S11A3X,Spring 2026,The Everett Western Blazer The Everett Western Blazer - Oakroom - Medium,Brown,Oakroom,Apparel,840380379101,The Everett Western Blazer,159,79.5,SPCQ126S11
SPCQ126S11A4X,Spring 2026,The Everett Western Blazer The Everett Western Blazer - Oakroom - Large,Brown,Oakroom,Apparel,840380379118,The Everett Western Blazer,159,79.5,SPCQ126S11
SPCQ126S11A5X,Spring 2026,The Everett Western Blazer The Everett Western Blazer - Oakroom - X-Large,Brown,Oakroom,Apparel,840380379125,The Everett Western Blazer,159,79.5,SPCQ126S11
SPCQ126S11A6X,Spring 2026,The Everett Western Blazer The Everett Western Blazer - Oakroom - XX-Large,Brown,Oakroom,Apparel,840380379132,The Everett Western Blazer,159,79.5,SPCQ126S11
SPCQ126S11A7X,Spring 2026,The Everett Western Blazer The Everett Western Blazer - Oakroom - XXX-Large,Brown,Oakroom,Apparel,840380340675,The Everett Western Blazer,159,79.5,SPCQ126S11
SPCR123F11A1X,Fall 2023,The Annie Women's Dress - Classic Denim - X-Small,Blue Denim,Classic Denim,Apparel,840380302383,The Annie Pearl Snap Shirtdress,148,74.0,SPCR123F11
SPCR123F11A2X,Fall 2023,The Annie Women's Dress - Classic Denim - Small,Blue Denim,Classic Denim,Apparel,840380302390,The Annie Pearl Snap Shirtdress,148,74.0,SPCR123F11
SPCR123F11A3X,Fall 2023,The Annie Women's Dress - Classic Denim - Medium,Blue Denim,Classic Denim,Apparel,840380302406,The Annie Pearl Snap Shirtdress,148,74.0,SPCR123F11
SPCR123F11A4X,Fall 2023,The Annie Women's Dress - Classic Denim - Large,Blue Denim,Classic Denim,Apparel,840380302413,The Annie Pearl Snap Shirtdress,148,74.0,SPCR123F11
SPCR123F11A5X,Fall 2023,The Annie Women's Dress - Classic Denim - X-Large,Blue Denim,Classic Denim,Apparel,840380302420,The Annie Pearl Snap Shirtdress,148,74.0,SPCR123F11
SPCR123F11A6X,Fall 2023,The Annie Women's Dress - Classic Denim - XX-Large,Blue Denim,Classic Denim,Apparel,840380302437,The Annie Pearl Snap Shirtdress,148,74.0,SPCR123F11
SPCR123F11A7X,Fall 2023,The Annie Women's Dress - Classic Denim - XXX-Large,Blue Denim,Classic Denim,Apparel,840380302444,The Annie Pearl Snap Shirtdress,148,74.0,SPCR123F11
SPCR124S12A1X,Spring 2024,La Dahlia Dress - Black Floral - X-Small,Print,Black Floral,Apparel,840380314973,La Dahlia Dress,168,84.0,SPCR124S12
SPCR124S12A2X,Spring 2024,La Dahlia Dress - Black Floral - Small,Print,Black Floral,Apparel,840380314980,La Dahlia Dress,168,84.0,SPCR124S12
SPCR124S12A3X,Spring 2024,La Dahlia Dress - Black Floral - Medium,Print,Black Floral,Apparel,840380314997,La Dahlia Dress,168,84.0,SPCR124S12
SPCR124S12A4X,Spring 2024,La Dahlia Dress - Black Floral - Large,Print,Black Floral,Apparel,840380315000,La Dahlia Dress,168,84.0,SPCR124S12
SPCR124S12A5X,Spring 2024,La Dahlia Dress - Black Floral - X-Large,Print,Black Floral,Apparel,840380315017,La Dahlia Dress,168,84.0,SPCR124S12
SPCR124S12A6X,Spring 2024,La Dahlia Dress - Black Floral - XX-Large,Print,Black Floral,Apparel,840380315024,La Dahlia Dress,168,84.0,SPCR124S12
SPCR124S12G1X,Spring 2026,La Dahlia Dress - Alondra - Ivory - X-Small,White,Alondra - Ivory,Apparel,840380374564,La Dahlia Dress,169,84.5,SPCR124S12
SPCR124S12G2X,Spring 2026,La Dahlia Dress - Alondra - Ivory - Small,White,Alondra - Ivory,Apparel,840380374571,La Dahlia Dress,169,84.5,SPCR124S12
SPCR124S12G3X,Spring 2026,La Dahlia Dress - Alondra - Ivory - Medium,White,Alondra - Ivory,Apparel,840380374588,La Dahlia Dress,169,84.5,SPCR124S12
SPCR124S12G4X,Spring 2026,La Dahlia Dress - Alondra - Ivory - Large,White,Alondra - Ivory,Apparel,840380374595,La Dahlia Dress,169,84.5,SPCR124S12
SPCR124S12G5X,Spring 2026,La Dahlia Dress - Alondra - Ivory - X-Large,White,Alondra - Ivory,Apparel,840380374601,La Dahlia Dress,169,84.5,SPCR124S12
SPCR124S12G6X,Spring 2026,La Dahlia Dress - Alondra - Ivory - XX-Large,White,Alondra - Ivory,Apparel,840380374618,La Dahlia Dress,169,84.5,SPCR124S12
SPCR124S12H1X,Spring 2026,La Dahlia Dress - Parlor Rose - Taupe - X-Small,Brown,Parlor Rose - Taupe,Apparel,840380374625,La Dahlia Dress,169,84.5,SPCR124S12
SPCR124S12H2X,Spring 2026,La Dahlia Dress - Parlor Rose - Taupe - Small,Brown,Parlor Rose - Taupe,Apparel,840380374632,La Dahlia Dress,169,84.5,SPCR124S12
SPCR124S12H3X,Spring 2026,La Dahlia Dress - Parlor Rose - Taupe - Medium,Brown,Parlor Rose - Taupe,Apparel,840380374649,La Dahlia Dress,169,84.5,SPCR124S12
SPCR124S12H4X,Spring 2026,La Dahlia Dress - Parlor Rose - Taupe - Large,Brown,Parlor Rose - Taupe,Apparel,840380374656,La Dahlia Dress,169,84.5,SPCR124S12
SPCR124S12H5X,Spring 2026,La Dahlia Dress - Parlor Rose - Taupe - X-Large,Brown,Parlor Rose - Taupe,Apparel,840380374663,La Dahlia Dress,169,84.5,SPCR124S12
SPCR124S12H6X,Spring 2026,La Dahlia Dress - Parlor Rose - Taupe - XX-Large,Brown,Parlor Rose - Taupe,Apparel,840380374670,La Dahlia Dress,169,84.5,SPCR124S12
SPCR125S11C1X,Spring 2026,The Emilia Dress - Ivory - Teal - X-Small,White,Ivory - Teal,Apparel,840380374502,The Emilia Dress,160,80.0,SPCR125S11
SPCR125S11C2X,Spring 2026,The Emilia Dress - Ivory - Teal - Small,White,Ivory - Teal,Apparel,840380374519,The Emilia Dress,160,80.0,SPCR125S11
SPCR125S11C3X,Spring 2026,The Emilia Dress - Ivory - Teal - Medium,White,Ivory - Teal,Apparel,840380374526,The Emilia Dress,160,80.0,SPCR125S11
SPCR125S11C4X,Spring 2026,The Emilia Dress - Ivory - Teal - Large,White,Ivory - Teal,Apparel,840380374533,The Emilia Dress,160,80.0,SPCR125S11
SPCR125S11C5X,Spring 2026,The Emilia Dress - Ivory - Teal - X-Large,White,Ivory - Teal,Apparel,840380374540,The Emilia Dress,160,80.0,SPCR125S11
SPCR125S11C6X,Spring 2026,The Emilia Dress - Ivory - Teal - XX-Large,White,Ivory - Teal,Apparel,840380374557,The Emilia Dress,160,80.0,SPCR125S11
SPCR125S12B1X,Spring 2026,Puebla Knit Dress - Chama Chevron - X-Small,Beige,Chama Chevron,Apparel,840380374687,Puebla Knit Dress,125,62.5,SPCR125S12
SPCR125S12B2X,Spring 2026,Puebla Knit Dress - Chama Chevron - Small,Beige,Chama Chevron,Apparel,840380374694,Puebla Knit Dress,125,62.5,SPCR125S12
SPCR125S12B3X,Spring 2026,Puebla Knit Dress - Chama Chevron - Medium,Beige,Chama Chevron,Apparel,840380374700,Puebla Knit Dress,125,62.5,SPCR125S12
SPCR125S12B4X,Spring 2026,Puebla Knit Dress - Chama Chevron - Large,Beige,Chama Chevron,Apparel,840380374717,Puebla Knit Dress,125,62.5,SPCR125S12
SPCR125S12B5X,Spring 2026,Puebla Knit Dress - Chama Chevron - X-Large,Beige,Chama Chevron,Apparel,840380374724,Puebla Knit Dress,125,62.5,SPCR125S12
SPCR125S12B6X,Spring 2026,Puebla Knit Dress - Chama Chevron - XX-Large,Beige,Chama Chevron,Apparel,840380374731,Puebla Knit Dress,125,62.5,SPCR125S12
SPCR125S13D1X,Spring 2026,Gabriela Shift Dress - Alondra - Ivory - X-Small,White,Alondra - Ivory,Apparel,840380374748,Gabriela Shift Dress,89,44.5,SPCR125S13
SPCR125S13D2X,Spring 2026,Gabriela Shift Dress - Alondra - Ivory - Small,White,Alondra - Ivory,Apparel,840380374755,Gabriela Shift Dress,89,44.5,SPCR125S13
SPCR125S13D3X,Spring 2026,Gabriela Shift Dress - Alondra - Ivory - Medium,White,Alondra - Ivory,Apparel,840380374762,Gabriela Shift Dress,89,44.5,SPCR125S13
SPCR125S13D4X,Spring 2026,Gabriela Shift Dress - Alondra - Ivory - Large,White,Alondra - Ivory,Apparel,840380374779,Gabriela Shift Dress,89,44.5,SPCR125S13
SPCR125S13D5X,Spring 2026,Gabriela Shift Dress - Alondra - Ivory - X-Large,White,Alondra - Ivory,Apparel,840380374786,Gabriela Shift Dress,89,44.5,SPCR125S13
SPCR125S13D6X,Spring 2026,Gabriela Shift Dress - Alondra - Ivory - XX-Large,White,Alondra - Ivory,Apparel,840380374793,Gabriela Shift Dress,89,44.5,SPCR125S13
SPCR126S12A1X,Spring 2026,Miradora Dress - Alondra - Black - X-Small,Black,Alondra - Black,Apparel,840380379200,Miradora Dress,175,87.5,SPCR126S12
SPCR126S12A2X,Spring 2026,Miradora Dress - Alondra - Black - Small,Black,Alondra - Black,Apparel,840380379217,Miradora Dress,175,87.5,SPCR126S12
SPCR126S12A3X,Spring 2026,Miradora Dress - Alondra - Black - Medium,Black,Alondra - Black,Apparel,840380379224,Miradora Dress,175,87.5,SPCR126S12
SPCR126S12A4X,Spring 2026,Miradora Dress - Alondra - Black - Large,Black,Alondra - Black,Apparel,840380379231,Miradora Dress,175,87.5,SPCR126S12
SPCR126S12A5X,Spring 2026,Miradora Dress - Alondra - Black - X-Large,Black,Alondra - Black,Apparel,840380379248,Miradora Dress,175,87.5,SPCR126S12
SPCR126S12A6X,Spring 2026,Miradora Dress - Alondra - Black - XX-Large,Black,Alondra - Black,Apparel,840380379255,Miradora Dress,175,87.5,SPCR126S12
SPCR126S13A1X,Spring 2026,Maravilla Shirt Dress - Black - X-Small,Black,Black,Apparel,840380379262,Maravilla Shirt Dress,59,29.5,SPCR126S13
SPCR126S13A2X,Spring 2026,Maravilla Shirt Dress - Black - Small,Black,Black,Apparel,840380379279,Maravilla Shirt Dress,59,29.5,SPCR126S13
SPCR126S13A3X,Spring 2026,Maravilla Shirt Dress - Black - Medium,Black,Black,Apparel,840380379286,Maravilla Shirt Dress,59,29.5,SPCR126S13
SPCR126S13A4X,Spring 2026,Maravilla Shirt Dress - Black - Large,Black,Black,Apparel,840380379293,Maravilla Shirt Dress,59,29.5,SPCR126S13
SPCR126S13A5X,Spring 2026,Maravilla Shirt Dress - Black - X-Large,Black,Black,Apparel,840380379309,Maravilla Shirt Dress,59,29.5,SPCR126S13
SPCR126S13A6X,Spring 2026,Maravilla Shirt Dress - Black - XX-Large,Black,Black,Apparel,840380379316,Maravilla Shirt Dress,59,29.5,SPCR126S13
SPCR126S14A1X,Spring 2026,Marabella Dress - Parlor Rose - Dusty Blue - X-Small,Blue,Parlor Rose - Dusty Blue,Apparel,840380379323,Marabella Dress,99,49.5,SPCR126S14
SPCR126S14A2X,Spring 2026,Marabella Dress - Parlor Rose - Dusty Blue - Small,Blue,Parlor Rose - Dusty Blue,Apparel,840380379330,Marabella Dress,99,49.5,SPCR126S14
SPCR126S14A3X,Spring 2026,Marabella Dress - Parlor Rose - Dusty Blue - Medium,Blue,Parlor Rose - Dusty Blue,Apparel,840380379347,Marabella Dress,99,49.5,SPCR126S14
SPCR126S14A4X,Spring 2026,Marabella Dress - Parlor Rose - Dusty Blue - Large,Blue,Parlor Rose - Dusty Blue,Apparel,840380379354,Marabella Dress,99,49.5,SPCR126S14
SPCR126S14A5X,Spring 2026,Marabella Dress - Parlor Rose - Dusty Blue - X-Large,Blue,Parlor Rose - Dusty Blue,Apparel,840380379361,Marabella Dress,99,49.5,SPCR126S14
SPCR126S14A6X,Spring 2026,Marabella Dress - Parlor Rose - Dusty Blue - XX-Large,Blue,Parlor Rose - Dusty Blue,Apparel,840380379378,Marabella Dress,99,49.5,SPCR126S14
